36481347897983,0,140340334106176,4,1,2,3,4
36481347902999,0,140340334106176,4,1,2,3,4
36481347997602,0,140340325713472,4,1,2,3,4
36481348002618,0,140340325713472,4,1,2,3,4
36481348371533,0,140340317320768,4,1,2,3,4
36481348377605,0,140340317320768,4,1,2,3,4
36481348595353,0,140340308796992,4,1,2,3,4
36481348601227,0,140340308796992,4,1,2,3,4
